id,name
5000,Web Pay
50002,PedidosYa Efectivo
1000,Efectivo
50004,Uber eats
3000,Tarjeta Débito
9001,Transferencia
5013,PedidosYa Vouchers
5012,PedidosYa
5015,Rappi
5103,UberEats
2000,Tarjeta Crédito
5119,Mercat
